yaw_angle_raw,yaw_torque_raw,yaw_vel_motor,yaw_angle_imu,yaw_vel_imu,target_torque,target_velocity
3.09784,-0.00293064,-0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,0.0143117,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.00680679,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,-0.00471239,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00994838,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.0111701,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.00994838,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0132645,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.0109956,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.0015708,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,0.00575959,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.00471239,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.0015708,0,0
3.09755,0.00293064,-0.0109901,-2.69601,0.0015708,0,0
3.09764,0.00293064,-0.0329666,-2.69601,-0.002618,0,0
3.09764,0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.000523599,0,0
3.09784,-0.00293064,0.0109901,-2.69601,0.00907572,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.00366519,0,0
3.09774,0.00293064,-0.0329666,-2.69601,-0.00575959,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.00890118,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09774,-0.00879097,0.0329666,-2.69601,0.00471239,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.00366519,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,0.00471239,0,0
3.09755,-0.00293064,-0.0109901,-2.69601,-0.00471239,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.0122173,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00680679,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,0.0015708,0,0
3.09745,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00879097,0.0329666,-2.69601,0.0015708,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00471239,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09755,-0.00879097,0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.002618,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.00366519,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.00366519,0,0
3.09764,0.00293064,-0.0109901,-2.69601,-0.00471239,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,0.002618,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.00366519,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.00680679,0,0
3.09774,-0.0146523,-0.0109901,-2.69601,0.00471239,0,0
3.09774,-0.0146523,-0.0109901,-2.69601,-0.00680679,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.00366519,0,0
3.09755,-0.00879097,0.0109901,-2.69601,-0.00471239,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09774,-0.0146523,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.0146523,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.0146523,-0.0109901,-2.69601,0.00366519,0,0
3.09774,-0.0146523,-0.0109901,-2.69601,-0.00785398,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,-0.00471239,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.000523599,0,0
3.09764,-0.0146523,0.0109901,-2.69601,-0.00575959,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.00575959,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.00907572,0,0
3.09755,-0.00879097,0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00471239,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.00366519,0,0
3.09764,-0.0146523,0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.0146523,-0.0329666,-2.69601,-0.00785398,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.00471239,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.00575959,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.0015708,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.000523599,0,0
3.09755,-0.00293064,0.0109901,-2.69601,0.00907572,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.00366519,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.0101229,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,0.00575959,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,-0.00680679,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.00366519,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.0146523,0.0109901,-2.69601,-0.00890118,0,0
3.09774,-0.0146523,0.0109901,-2.69601,0.00785398,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00575959,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,-0.002618,0,0
3.09764,0.00293064,-0.0109901,-2.69601,-0.0122173,0,0
3.09764,0.00293064,-0.0329666,-2.69619,-0.00785398,0,0
3.09764,-0.00293064,-0.0109901,-2.69619,0.00575959,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00680679,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09784,-0.00879097,0.0109901,-2.69601,-0.00785398,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.00785398,0,0
3.09745,-0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09774,-0.00293064,-0.0109901,-2.69619,-0.0109956,0,0
3.09764,-0.00293064,0.0109901,-2.69619,-0.00471239,0,0
3.09764,-0.00293064,0.0109901,-2.69619,0.000523599,0,0
3.09764,-0.00293064,-0.0329666,-2.69619,0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69619,0.00575959,0,0
3.09764,-0.00293064,0.0109901,-2.69619,-0.0015708,0,0
3.09784,-0.00293064,-0.0329666,-2.69619,-0.00575959,0,0
3.09764,-0.00293064,-0.0109901,-2.69619,0.00471239,0,0
3.09774,-0.00879097,-0.0109901,-2.69619,-0.000349066,0,0
3.09764,-0.00879097,-0.0329666,-2.69619,0.000523599,0,0
3.09774,-0.0146523,-0.0109901,-2.69619,-0.000349066,0,0
3.09764,-0.0146523,-0.0329666,-2.69619,-0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69619,-0.00994838,0,0
3.09784,-0.00293064,-0.0109901,-2.69619,0.0015708,0,0
3.09774,-0.00293064,0.0109901,-2.69619,0.000523599,0,0
3.09784,-0.00293064,-0.0109901,-2.69619,-0.0015708,0,0
3.09764,-0.00879097,0.0109901,-2.69619,0.0015708,0,0
3.09764,-0.00879097,-0.0109901,-2.69619,0.0132645,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.0122173,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09755,-0.00879097,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.00366519,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.00575959,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.0015708,0,0
3.09764,0.00293064,-0.0329666,-2.69601,0.000523599,0,0
3.09755,0.00293064,-0.0109901,-2.69601,0.00785398,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00890118,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00785398,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00680679,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,0.0015708,0,0
3.09774,-0.00879097,0.0109901,-2.69601,-0.00471239,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.002618,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.00471239,0,0
3.09764,0.00293064,0.0109901,-2.69601,0.00366519,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00907572,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,-0.000349066,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.0146523,0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,0.00366519,0,0
3.09784,0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00471239,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00575959,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,0.00785398,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00575959,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.00785398,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.0015708,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.0015708,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.0015708,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00366519,0,0
3.09774,0.00293064,0.0109901,-2.69601,0.00785398,0,0
3.09764,0.00879097,0.0109901,-2.69601,-0.000349066,0,0
3.09764,0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.00366519,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.0101229,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.0015708,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00575959,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.000349066,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00471239,0,0
3.09764,0.00293064,-0.0109901,-2.69584,0.00575959,0,0
3.09764,0.00293064,-0.0329666,-2.69601,-0.00366519,0,0
3.09764,0.00293064,0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.00575959,0,0
3.09745,-0.00879097,0.0109901,-2.69584,0.000523599,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.00575959,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00575959,0,0
3.09784,0.00293064,-0.0109901,-2.69601,-0.00575959,0,0
3.09774,0.00293064,0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.0146523,0.0109901,-2.69601,0.00366519,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00879097,0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.00680679,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.0109956,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00879097,-0.0549469,-2.69601,-0.002618,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.00366519,0,0
3.09784,-0.0146523,-0.0109901,-2.69601,0.00907572,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.00471239,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.00366519,0,0
3.09774,-0.00879097,0.0109901,-2.69601,-0.00575959,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00879097,0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00785398,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.0015708,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.00366519,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.00680679,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.0122173,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,0.002618,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.0146523,-0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00293064,0.0109901,-2.69601,0.00575959,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.00680679,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.00471239,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,-0.000349066,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.00785398,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.002618,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.00471239,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00994838,0,0
3.09745,-0.00879097,-0.0329666,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,-0.0769234,-2.69601,0.0101229,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00785398,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.0015708,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00575959,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00471239,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,-0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09755,-0.00879097,-0.0109901,-2.69601,0.00471239,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.00471239,0,0
3.09784,-0.00879097,0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00890118,0,0
3.09774,-0.00879097,0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.000523599,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.00366519,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.00471239,0,0
3.09755,-0.00293064,-0.0329666,-2.69601,-0.00890118,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.00680679,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00471239,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,0.00366519,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00680679,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.000523599,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.0132645,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.00890118,0,0
3.09755,-0.00879097,-0.0109901,-2.69601,-0.000349066,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,0.0015708,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,-0.00890118,0,0
3.09784,-0.00293064,0.0329666,-2.69619,-0.00785398,0,0
3.09755,-0.00293064,0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00879097,0.0329666,-2.69601,0.00471239,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.000349066,0,0
3.09745,-0.0146523,-0.0329666,-2.69601,0.00471239,0,0
3.09774,-0.0146523,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.002618,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00293064,0.0109901,-2.69601,-0.0015708,0,0
3.09764,0.00293064,-0.0329666,-2.69601,0.002618,0,0
3.09764,0.00293064,0.0109901,-2.69601,0.0015708,0,0
3.09774,0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.0015708,0,0
3.09755,-0.00293064,0.0109901,-2.69601,0.00680679,0,0
3.09764,-0.00879097,0.0109901,-2.69601,0.00366519,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,-0.00471239,0,0
3.09764,-0.00879097,0.0109901,-2.69601,-0.00471239,0,0
3.09764,0.00293064,-0.0329666,-2.69601,-0.0015708,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00575959,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.000349066,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,-0.00471239,0,0
3.09764,-0.00879097,-0.0329666,-2.69619,-0.00680679,0,0
3.09764,-0.00293064,0.0109901,-2.69601,0.00785398,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.0015708,0,0
3.09764,0.00293064,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09774,-0.00293064,0.0109901,-2.69601,0.00680679,0,0
3.09784,-0.00879097,-0.0329666,-2.69601,-0.002618,0,0
3.09764,-0.00293064,-0.0549469,-2.69601,-0.000349066,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.00907572,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,0.000523599,0,0
3.09784,-0.00879097,0.0109901,-2.69601,-0.0122173,0,0
3.09784,-0.00293064,-0.0329666,-2.69601,-0.000349066,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00366519,0,0
3.09784,0.00293064,-0.0329666,-2.69601,0.002618,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.00366519,0,0
3.09764,0.00293064,-0.0109901,-2.69601,0.002618,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.000523599,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,-0.0015708,0,0
3.09774,-0.0146523,-0.0329666,-2.69601,-0.00575959,0,0
3.09774,-0.0146523,0.0109901,-2.69601,-0.0015708,0,0
3.09774,-0.00879097,-0.0109901,-2.69601,0.00471239,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00879097,-0.0329666,-2.69601,0.0015708,0,0
3.09764,-0.00293064,0.0109901,-2.69601,-0.00575959,0,0
3.09764,-0.00293064,-0.0109901,-2.69619,-0.00994838,0,0
3.09774,-0.00879097,0.0109901,-2.69619,-0.000349066,0,0
3.09774,-0.00879097,-0.0329666,-2.69619,0.002618,0,0
3.09764,-0.00293064,-0.0329666,-2.69619,0.000523599,0,0
3.09755,-0.00293064,0.0109901,-2.69601,0.00680679,0,0
3.09774,-0.00293064,-0.0329666,-2.69601,0.002618,0,0
3.09784,-0.00879097,-0.0109901,-2.69601,-0.00366519,0,0
3.09774,-0.00879097,0.0109901,-2.69601,0.0015708,0,0
3.09774,-0.00293064,-0.0109901,-2.69601,0.00575959,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,-0.000349066,0,0
3.09774,-0.00879097,-0.0109901,-2.69619,-0.0132645,0,0
3.09764,-0.0146523,-0.0109901,-2.69619,-0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69619,0.00471239,0,0
3.09764,-0.00293064,-0.0109901,-2.69619,-0.0015708,0,0
3.09774,-0.00293064,0.0109901,-2.69619,-0.00366519,0,0
3.09764,0.00293064,-0.0329666,-2.69619,-0.00366519,0,0
3.09764,0.00293064,-0.0109901,-2.69619,0.0111701,0,0
3.09764,0.00293064,0.0109901,-2.69601,0.00785398,0,0
3.09764,0.00293064,-0.0109901,-2.69619,-0.00575959,0,0
3.09764,0.00293064,-0.0109901,-2.69619,-0.000349066,0,0
3.09764,-0.00293064,-0.0329666,-2.69601,0.0015708,0,0
3.09764,-0.00293064,-0.0109901,-2.69601,0.00366519,0,0
3.09764,-0.00879097,-0.0109901,-2.69601,-0.002618,0,0
3.09774,-0.00879097,0.0109901,-2.69601,-0.000349066,0,0
3.09755,-0.00879097,0.0109901,-2.69619,-0.0015708,0,0
3.09755,-0.00879097,-0.0329666,-2.69619,-0.00471239,0,0
3.09755,-0.00879097,-0.0109901,-2.69601,0.00907572,0,0
