yaw_angle_raw,yaw_torque_raw,yaw_vel_motor,yaw_angle_imu,yaw_vel_imu,target_torque,target_velocity
3.04149,-0.0146523,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.04149,-0.00879097,-0.0549469,0.589223,-0.00994838,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00575959,0,0
3.04159,0.00879097,-0.0329666,0.589223,-0.00890118,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.0122173,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.0132645,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.00890118,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00680679,0,0
3.0413,-0.00293064,-0.0109901,0.589223,-0.00471239,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.0413,-0.00293064,0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.0146523,-0.0329666,0.589223,0.000523599,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.0413,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.00366519,0,0
3.04139,-0.00293064,-0.0329666,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.0015708,0,0
3.04149,-0.0146523,-0.0329666,0.589223,-0.0015708,0,0
3.0413,-0.0146523,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.0146523,0.0109901,0.589223,0.002618,0,0
3.0413,-0.00293064,-0.0329666,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.00907572,0,0
3.0412,-0.00879097,0.0329666,0.589223,-0.000349066,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.00680679,0,0
3.04149,0.00879097,-0.0329666,0.589223,-0.00366519,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.00471239,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.00575959,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.00471239,0,0
3.0413,0.00293064,0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00293064,-0.0549469,0.589223,0.0015708,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.002618,0,0
3.0412,-0.0146523,0.0109901,0.589223,-0.00785398,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.000349066,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.002618,0,0
3.04159,0.00293064,-0.0329666,0.589223,0.000523599,0,0
3.04159,0.00879097,-0.0329666,0.589223,0.002618,0,0
3.0412,-0.00293064,0.0109901,0.589223,-0.0015708,0,0
3.04139,0.00293064,-0.0329666,0.589223,0.002618,0,0
3.04149,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.0412,-0.00879097,0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.000349066,0,0
3.04159,-0.00879097,-0.0549469,0.589223,-0.00575959,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.00366519,0,0
3.04139,0.00879097,-0.0329666,0.589223,-0.00785398,0,0
3.0413,0.00293064,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00471239,0,0
3.04139,0.00293064,-0.0329666,0.589223,0.00907572,0,0
3.04139,0.00293064,0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.0413,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.0413,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00680679,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.00471239,0,0
3.0413,-0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00785398,0,0
3.04149,-0.00879097,0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.000349066,0,0
3.0413,-0.00293064,-0.0109901,0.589223,0.00575959,0,0
3.0413,0.00293064,-0.0109901,0.589223,0.0101229,0,0
3.0413,0.00879097,-0.0109901,0.589223,-0.00366519,0,0
3.04139,0.00879097,0.0109901,0.589223,0.00366519,0,0
3.0413,0.00293064,-0.0109901,0.589223,0.000523599,0,0
3.04139,0.00293064,-0.0329666,0.589223,-0.000349066,0,0
3.04139,0.00879097,0.0109901,0.589223,0.00366519,0,0
3.04149,0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,0.00879097,-0.0109901,0.589223,-0.00575959,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.00680679,0,0
3.04149,0.00293064,-0.0329666,0.589223,-0.00785398,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00575959,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.00680679,0,0
3.04139,-0.0146523,-0.0329666,0.589223,0.00575959,0,0
3.0413,-0.0146523,0.0109901,0.589223,-0.00471239,0,0
3.04149,-0.00879097,-0.0329666,0.589223,-0.00575959,0,0
3.0413,-0.00879097,0.0109901,0.589223,0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00471239,0,0
3.04139,0.00293064,0.0109901,0.589223,0.0015708,0,0
3.04139,0.00879097,-0.0109901,0.589223,0.00575959,0,0
3.04139,0.00879097,-0.0109901,0.589223,0.000523599,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.00471239,0,0
3.04139,0.00293064,-0.0329666,0.589223,-0.0015708,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.04139,0.00293064,0.0109901,0.589223,0.00575959,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.00575959,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.000349066,0,0
3.0413,-0.00879097,0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.00785398,0,0
3.04149,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.0413,-0.00879097,0.0109901,0.589223,-0.0109956,0,0
3.04139,-0.00293064,-0.0549469,0.589223,-0.002618,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00680679,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00785398,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.000349066,0,0
3.04149,-0.00293064,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.0412,0.00293064,0.0109901,0.589223,-0.00890118,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.002618,0,0
3.04149,-0.00879097,-0.0329666,0.589223,0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00575959,0,0
3.04149,-0.00293064,0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.00785398,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.000349066,0,0
3.04159,-0.00879097,-0.0109901,0.589223,0.00575959,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.0146523,-0.0109901,0.589223,-0.000349066,0,0
3.0413,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00575959,0,0
3.04139,0.00293064,-0.0329666,0.589223,-0.00680679,0,0
3.04149,0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.04149,0.00879097,-0.0109901,0.589223,-0.000349066,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00471239,0,0
3.0413,-0.00879097,-0.0109901,0.589223,0.00785398,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.0122173,0,0
3.04159,-0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.04149,-0.00293064,-0.0329666,0.589223,-0.00785398,0,0
3.0413,-0.00879097,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00680679,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.00785398,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00293064,-0.0329666,0.589223,0.000523599,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.0413,-0.00293064,0.0329666,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00575959,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.0146523,-0.0329666,0.589223,-0.00471239,0,0
3.04149,-0.00879097,-0.0329666,0.589223,0.00907572,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00680679,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.000523599,0,0
3.04149,-0.00879097,-0.0329666,0.589223,-0.00680679,0,0
3.04149,-0.00879097,-0.0329666,0.589223,-0.002618,0,0
3.04149,0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04159,0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.002618,0,0
3.0413,-0.00293064,0.0109901,0.589223,0.00471239,0,0
3.04149,-0.00293064,-0.0109901,0.589223,0.00366519,0,0
3.04159,-0.0146523,-0.0329666,0.589223,0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.0413,-0.00879097,-0.0109901,0.589223,-0.00575959,0,0
3.04139,-0.0146523,0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.0015708,0,0
3.04149,-0.00293064,-0.0329666,0.589223,-0.002618,0,0
3.04139,0.00293064,0.0109901,0.589223,-0.00366519,0,0
3.0413,0.00293064,-0.0109901,0.589223,0.000523599,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.00575959,0,0
3.0413,-0.00879097,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.000349066,0,0
3.04149,-0.0146523,-0.0329666,0.589223,0.00680679,0,0
3.0413,-0.00879097,-0.0109901,0.589223,0.0132645,0,0
3.04159,-0.00879097,-0.0109901,0.589223,0.000523599,0,0
3.0413,-0.00879097,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00785398,0,0
3.04149,-0.00293064,-0.0329666,0.589223,-0.000349066,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.002618,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00366519,0,0
3.04139,0.00293064,0.0109901,0.589223,0.00366519,0,0
3.04139,0.00293064,-0.0329666,0.589223,0.00785398,0,0
3.04159,-0.00293064,-0.0329666,0.589223,0.00471239,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.00575959,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.0146523,-0.0109901,0.589223,-0.0015708,0,0
3.04159,-0.00879097,-0.0329666,0.589223,-0.00785398,0,0
3.04159,-0.00293064,-0.0329666,0.589223,-0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00575959,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.000523599,0,0
3.04149,-0.00293064,0.0329666,0.589223,-0.00785398,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.00680679,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00366519,0,0
3.0413,-0.00879097,-0.0109901,0.589223,-0.00575959,0,0
3.04139,-0.0146523,0.0109901,0.589223,-0.00785398,0,0
3.04159,-0.0146523,-0.0329666,0.589223,0.00785398,0,0
3.04139,-0.0146523,0.0109901,0.589223,-0.000349066,0,0
3.04149,-0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.00575959,0,0
3.0413,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.0413,-0.00293064,0.0329666,0.589223,-0.00575959,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00785398,0,0
3.04149,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.0413,-0.00879097,0.0109901,0.589223,0.0122173,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.0015708,0,0
3.04149,-0.00879097,-0.0329666,0.589223,0.000523599,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.04149,-0.00293064,-0.0109901,0.589223,0.0122173,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00680679,0,0
3.04159,0.00293064,-0.0549469,0.589223,-0.00785398,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.00785398,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.002618,0,0
3.04149,-0.00293064,0.0109901,0.589223,-0.00471239,0,0
3.04149,-0.00879097,0.0109901,0.589223,-0.000349066,0,0
3.04149,-0.00293064,-0.0109901,0.589223,-0.00575959,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00471239,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.00575959,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.000349066,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00785398,0,0
3.04149,-0.00879097,-0.0329666,0.589223,-0.0015708,0,0
3.0413,-0.00879097,0.0109901,0.589223,0.0015708,0,0
3.04149,-0.00879097,0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00785398,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.002618,0,0
3.04139,-0.00879097,0.0329666,0.589223,0.00785398,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.002618,0,0
3.0413,-0.0146523,0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.00575959,0,0
3.04139,-0.0146523,-0.0329666,0.589223,-0.00994838,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,0.0329666,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0109956,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.000523599,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.000523599,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00471239,0,0
3.0413,-0.00293064,0.0109901,0.589223,-0.000349066,0,0
3.04159,-0.00293064,-0.0109901,0.589223,-0.00575959,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00575959,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.0101229,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.002618,0,0
3.0412,-0.00879097,0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00293064,-0.0329666,0.589223,0.000523599,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.0015708,0,0
3.04149,-0.00293064,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.00785398,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.0412,-0.00879097,0.0109901,0.589223,0.0015708,0,0
3.0413,-0.0146523,0.0109901,0.589223,-0.00366519,0,0
3.0412,-0.00293064,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00293064,-0.0329666,0.589223,-0.00366519,0,0
3.04149,-0.00293064,-0.0329666,0.589223,-0.002618,0,0
3.04139,0.00293064,-0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.00366519,0,0
3.04149,-0.00293064,0.0109901,0.589223,-0.00471239,0,0
3.0413,-0.00879097,0.0109901,0.589223,0.002618,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.00471239,0,0
3.04159,-0.0146523,-0.0109901,0.589223,0.0015708,0,0
3.04139,-0.0146523,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.0015708,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00366519,0,0
3.04149,-0.00879097,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.00575959,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.002618,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.0015708,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.000349066,0,0
3.0412,0.00293064,-0.0109901,0.589223,0.00471239,0,0
3.04149,-0.00293064,-0.0329666,0.589223,0.0015708,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00575959,0,0
3.0413,-0.00293064,-0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00471239,0,0
3.04139,-0.00879097,-0.0329666,0.589223,0.0015708,0,0
3.0413,-0.00293064,0.0109901,0.589223,0.002618,0,0
3.04159,-0.00293064,-0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00293064,0.0109901,0.589223,-0.00366519,0,0
3.04149,-0.00293064,-0.0109901,0.589223,0.000523599,0,0
3.04159,-0.00879097,-0.0329666,0.589223,0.002618,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.002618,0,0
3.04139,-0.00293064,-0.0109901,0.589223,-0.00575959,0,0
3.04139,-0.00879097,0.0109901,0.589223,-0.00366519,0,0
3.04139,-0.00879097,0.0109901,0.589223,0.0015708,0,0
3.04149,-0.00879097,-0.0109901,0.589223,-0.0015708,0,0
3.04139,-0.0146523,-0.0109901,0.589223,-0.002618,0,0
3.04139,-0.0146523,0.0109901,0.589223,0.0015708,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00366519,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.00680679,0,0
3.04149,-0.00293064,-0.0329666,0.589223,-0.00575959,0,0
3.04139,0.00293064,-0.0329666,0.589223,-0.00575959,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.000523599,0,0
3.04149,0.00293064,-0.0329666,0.589223,0.00680679,0,0
3.04139,-0.00293064,0.0109901,0.589223,0.00785398,0,0
3.0413,-0.00879097,0.0109901,0.589223,-0.000349066,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.000523599,0,0
3.04139,-0.00879097,-0.0329666,0.589223,-0.002618,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,0.00471239,0,0
3.04139,-0.0146523,-0.0109901,0.589223,-0.00471239,0,0
3.04139,-0.00879097,-0.0109901,0.589223,-0.00994838,0,0
3.04139,-0.0146523,0.0109901,0.589223,-0.00366519,0,0
3.04149,-0.00879097,-0.0109901,0.589223,0.00366519,0,0
3.04139,0.00293064,-0.0109901,0.589223,0.0015708,0,0
3.04149,0.00293064,0.0329666,0.589223,-0.002618,0,0
3.04139,-0.00293064,0.0329666,0.589223,-0.00366519,0,0
3.04139,-0.00293064,-0.0109901,0.589223,0.002618,0,0
3.04149,-0.00293064,-0.0109901,0.589223,0.002618,0,0
3.04139,-0.00293064,-0.0329666,0.589223,0.00785398,0,0
3.04149,0.00293064,0.0109901,0.589223,0.000523599,0,0
3.0413,0.00293064,0.0109901,0.589223,-0.00890118,0,0
